CLIENT_ID,REACTIVATION_SCORE,TOTAL_SALES,RECENCY_DAYS,FREQUENCY,SPEND_LAST_12M,SPEND_TOOL_SHARE,ACTIVE_SPAN_DAYS,RANK,SPEND_TIER,TOOL_SHARE_BIN
57142,0.40817407626706226,1996.42,974,4,0.0,0.7810480760557492,0,7042,High,60-80%
25496,0.408156633054973,73.53,1035,1,0.0,0.0,0,7043,Low,0-20%
66764,0.40814782268452104,100.64999999999999,1004,8,0.0,0.7641331346173458,0,7044,Low,60-80%
43939,0.4081284992258809,605.06,943,2,0.0,0.8263643275033447,0,7045,Mid-High,80-100%
68071,0.4081082157589641,491.32,943,1,0.0,0.9999999999979647,0,7046,Mid-High,80-100%
66194,0.40810697175576033,182.31,1035,3,0.0,0.2220942350928523,0,7047,Mid-Low,20-40%
58660,0.40809686557491437,2247.46,974,2,0.0,0.999999999999555,0,7048,High,80-100%
68030,0.40809653943368257,508.92,943,5,0.0,0.16153815923885576,0,7049,Mid-High,0-20%
8816,0.40808140875486737,31.92,1035,2,0.0,0.5112781954727043,0,7050,Low,40-60%
70729,0.40807991057893334,1313.63,821,4,0.0,0.7239100812247559,0,7051,High,60-80%
9472,0.408063082507864,72.0,974,8,0.0,0.0,0,7052,Low,0-20%
45891,0.4080237096201999,118.99,821,5,0.0,0.0,0,7053,Mid-Low,0-20%
35866,0.4080104955358327,514.8000000000001,1094,3,0.0,0.9824397824378741,0,7054,Mid-High,80-100%
54141,0.4080051426764527,1102.3,1004,10,0.0,0.8871904200300398,0,7055,High,80-100%
45457,0.40800353036476483,100.93,1094,2,0.0,0.0,0,7056,Mid-Low,0-20%
69306,0.407987074665702,416.78,882,5,0.0,0.9719516291545373,0,7057,Mid-High,80-100%
40968,0.4079795912869761,597.25,974,4,0.0,0.8030640435315144,0,7058,Mid-High,80-100%
343,0.40796788292649233,448.90999999999997,974,2,0.0,0.0,0,7059,Mid-High,0-20%
4383,0.4079545905490801,488.07,1063,4,0.0,0.8849960046696478,0,7060,Mid-High,80-100%
42766,0.40794882242506675,616.42,760,4,0.0,0.9662405502725964,0,7061,Mid-High,80-100%
27510,0.4079393793574478,156.37,851,5,0.0,0.17893457824276437,123,7062,Mid-Low,0-20%
69979,0.4078921351785283,413.41,790,13,0.0,0.1590430807185142,61,7063,Mid-High,0-20%
38722,0.40788318548200553,710.9300000000001,943,3,0.0,0.9496574908908759,0,7064,Mid-High,80-100%
38294,0.40788061432211825,131.4,882,1,0.0,0.0,0,7065,Mid-Low,0-20%
55536,0.4078790317225088,1289.6,943,12,0.0,0.38033498759275725,31,7066,High,20-40%
64989,0.4078434958812266,103.4,974,3,0.0,0.0,0,7067,Mid-Low,0-20%
64417,0.40783619375975216,117.22,1035,3,0.0,0.999999999991469,28,7068,Mid-Low,80-100%
36713,0.4078347971893017,30.089999999999996,851,2,0.0,0.0,0,7069,Low,0-20%
28454,0.40780340940730386,597.16,1063,1,0.0,0.9999999999983255,0,7070,Mid-High,80-100%
57535,0.40779806373493765,79.22,851,2,0.0,0.5930320626029659,0,7071,Low,40-60%
70334,0.4077808211671269,164.19,821,3,0.0,0.0,0,7072,Mid-Low,0-20%
13964,0.40777495689456683,177.6,913,2,0.0,0.16998873873778161,0,7073,Mid-Low,0-20%
36709,0.40776255960871366,71.16,943,1,0.0,0.0,0,7074,Low,0-20%
10777,0.40772934743703415,440.27,974,3,0.0,0.7183319326760436,89,7075,Mid-High,60-80%
34246,0.4077234314448949,328.57,821,1,0.0,0.9999999999969565,0,7076,Mid-High,80-100%
62464,0.40770527428644526,3400.52,790,27,0.0,0.8954101137470459,61,7077,High,80-100%
41694,0.4076782930952334,519.53,821,12,0.0,0.0,30,7078,Mid-High,0-20%
62202,0.40767147367614354,394.36,913,4,0.0,0.9999999999974643,0,7079,Mid-High,80-100%
64336,0.40767095708144974,120.16,1094,2,0.0,0.0,0,7080,Mid-Low,0-20%
2415,0.40767042994692954,460.21000000000004,851,3,0.0,0.0,0,7081,Mid-High,0-20%
62843,0.40766669785722653,392.2,790,17,0.0,0.0,0,7082,Mid-High,0-20%
41796,0.407633024630211,384.46,974,1,0.0,0.0,0,7083,Mid-High,0-20%
70211,0.4076228732319557,1888.1700000000003,821,4,0.0,0.8740791348232023,0,7084,High,80-100%
10861,0.40762191630478356,347.0,1035,2,0.0,0.0,0,7085,Mid-High,0-20%
26305,0.4076145718167761,243.92000000000002,913,9,0.0,0.0,0,7086,Mid-Low,0-20%
7908,0.4076104088882323,1725.03,943,7,0.0,0.8000150722011791,0,7087,High,80-100%
52486,0.4075886403830305,103.05,943,5,0.0,0.0,0,7088,Mid-Low,0-20%
11329,0.4075640015825575,113.32,1004,2,0.0,0.0,90,7089,Mid-Low,0-20%
1685,0.40756297213032555,83.33,974,4,0.0,0.0,0,7090,Low,0-20%
16598,0.4075176162666281,397.89,974,2,0.0,0.9999999999974868,30,7091,Mid-High,80-100%
11975,0.40751329359244043,10.31,882,1,0.0,0.0,0,7092,Low,0-20%
46284,0.40750179734529973,171.39,913,2,0.0,0.0,0,7093,Mid-Low,0-20%
30226,0.407481801650464,50.85,882,1,0.0,0.0,0,7094,Low,0-20%
70238,0.407481261623047,110.43,821,2,0.0,0.0,0,7095,Mid-Low,0-20%
39456,0.4074694795562487,31.27,1035,3,0.0,0.0,0,7096,Low,0-20%
70883,0.40746525039068326,106.55,790,1,0.0,0.0,0,7097,Mid-Low,0-20%
64728,0.4074377221907545,105.06,1094,1,0.0,0.0,0,7098,Mid-Low,0-20%
66807,0.4073992317486608,227.32,1004,4,0.0,0.6307847967594986,0,7099,Mid-Low,60-80%
16582,0.40739276950683884,63.66,1063,1,0.0,0.9999999999842916,0,7100,Low,80-100%
65040,0.40737871106406154,360.68,1094,7,0.0,0.9453809470973014,0,7101,Mid-High,80-100%
54019,0.40736704334957535,36.01,1094,1,0.0,0.0,0,7102,Low,0-20%
60938,0.40735075331642423,544.88,1004,1,0.0,0.0,0,7103,Mid-High,0-20%
67740,0.40734939007598986,142.57999999999998,790,5,0.0,0.0,184,7104,Mid-Low,0-20%
69781,0.4073413349777037,533.65,851,1,0.0,0.0,0,7105,Mid-High,0-20%
62300,0.4073067332827504,1825.6200000000001,790,6,0.0,0.9186522934669216,0,7106,High,80-100%
24643,0.4073059440621638,147.87,913,5,0.0,0.0,61,7107,Mid-Low,0-20%
70701,0.40730066369660006,491.31,821,3,0.0,0.5130162219362256,0,7108,Mid-High,40-60%
33381,0.4072949130288206,247.97,821,4,0.0,0.0,30,7109,Mid-Low,0-20%
38006,0.4072753921652031,277.53999999999996,913,2,0.0,0.0,0,7110,Mid-High,0-20%
34116,0.40727118941909923,118.3,760,1,0.0,0.0,0,7111,Mid-Low,0-20%
68329,0.40725267798296344,88.37,943,1,0.0,0.0,0,7112,Low,0-20%
32454,0.4072423035327563,92.63,913,3,0.0,0.4751160531094125,0,7113,Low,40-60%
69259,0.40723780019338474,440.92,790,4,0.0,0.6921890592382016,92,7114,Mid-High,60-80%
9576,0.40723065745788845,963.74,1035,18,0.0,0.9352522464555427,59,7115,High,80-100%
23235,0.4072248172035319,302.05,943,18,0.0,0.93749379241537,0,7116,Mid-High,80-100%
65765,0.40722360272596536,253.37,1063,4,0.0,0.9999999999960533,0,7117,Mid-Low,80-100%
69783,0.40721797070386234,135.78,851,1,0.0,0.9999999999926352,0,7118,Mid-Low,80-100%
24086,0.4072051532413438,1064.25,1094,4,0.0,0.7925111580918087,0,7119,High,60-80%
16955,0.4071886490127371,509.99,760,1,0.0,0.9999999999980392,0,7120,Mid-High,80-100%
53387,0.4071690969885427,50.85,974,1,0.0,0.0,0,7121,Low,0-20%
52943,0.4071646605805387,592.41,790,1,0.0,0.999999999998312,0,7122,Mid-High,80-100%
25579,0.40715052883230485,83.27,974,4,0.0,0.0,0,7123,Low,0-20%
71148,0.4071463076936233,335.06,760,6,0.0,0.8923774846269552,0,7124,Mid-High,80-100%
40062,0.40713389683098805,147.39,1063,1,0.0,0.0,0,7125,Mid-Low,0-20%
31805,0.40711807548420875,15.0,974,1,0.0,0.0,0,7126,Low,0-20%
65965,0.4071024886142492,852.84,1035,1,0.0,0.0,0,7127,High,0-20%
28742,0.40710153837370955,276.01,790,6,0.0,0.0,0,7128,Mid-High,0-20%
58638,0.40709876003049256,193.1,851,2,0.0,0.965976178141036,153,7129,Mid-Low,80-100%
48695,0.4070889072137074,189.4,1063,1,0.0,0.9999999999947202,0,7130,Mid-Low,80-100%
36835,0.4070586208594056,27.4,943,1,0.0,0.0,0,7131,Low,0-20%
21243,0.4070169407312673,100.77,790,1,0.0,0.9999999999900764,0,7132,Low,80-100%
67336,0.4070112509944721,846.76,974,8,0.0,0.0,0,7133,High,0-20%
58012,0.40700478173305255,100.77,1004,1,0.0,0.9999999999900764,0,7134,Low,80-100%
1990,0.40700435804861945,35.08,1004,1,0.0,0.0,0,7135,Low,0-20%
71279,0.407000029140022,533.42,760,7,0.0,0.0,0,7136,Mid-High,0-20%
70937,0.40696395366242255,688.71,790,2,0.0,0.8862801469400963,0,7137,Mid-High,80-100%
56042,0.4069382509904926,74.19999999999999,760,4,0.0,0.0,0,7138,Low,0-20%
42034,0.4069237093077654,205.09,1035,1,0.0,0.9999999999951241,0,7139,Mid-Low,80-100%
44647,0.4069207435842847,116.98,1004,1,0.0,0.0,0,7140,Mid-Low,0-20%
15198,0.406919455991523,491.31,1004,3,0.0,0.5113879220848112,0,7141,Mid-High,40-60%
11916,0.40687613745612794,209.85,1035,3,0.0,0.3582558970676281,0,7142,Mid-Low,20-40%
20647,0.40686781712414205,258.35,974,2,0.0,0.0,0,7143,Mid-High,0-20%
66134,0.4068640833441061,1087.34,1035,5,0.0,0.036317987014148,0,7144,High,0-20%
13201,0.4068581823480266,76.44,1063,3,0.0,0.2046049188879565,0,7145,Low,20-40%
55257,0.4068551801668308,45.69,974,1,0.0,0.0,0,7146,Low,0-20%
22116,0.40684355832177344,58.08,851,2,0.0,0.0,0,7147,Low,0-20%
61760,0.40684014844480876,126.1,882,1,0.0,0.0,0,7148,Mid-Low,0-20%
5983,0.4068356196159861,91.29,1063,1,0.0,0.0,0,7149,Low,0-20%
52581,0.40682197088005856,561.71,943,1,0.0,0.9999999999982198,0,7150,Mid-High,80-100%
59949,0.40680605326548475,153.61,913,3,0.0,0.4280320291619814,0,7151,Mid-Low,40-60%
68963,0.4067912894607748,70.4,913,2,0.0,0.8491477272606655,0,7152,Low,80-100%
14778,0.4067579575697267,104.35,1035,1,0.0,0.0,0,7153,Mid-Low,0-20%
23036,0.40675760754822515,195.0,1035,1,0.0,0.9999999999948719,0,7154,Mid-Low,80-100%
34076,0.40674851419860514,1696.2,1094,8,0.0,0.9879966985019527,0,7155,High,80-100%
14095,0.4067330405451941,164.26,1094,2,0.0,0.0,0,7156,Mid-Low,0-20%
34228,0.406729815645458,155.85,790,2,0.0,0.0,0,7157,Mid-Low,0-20%
66603,0.40672068046413823,1122.81,1035,6,0.0,0.9228809860965588,0,7158,High,80-100%
46705,0.40671788625045413,116.81,1094,6,0.0,0.08826299118150618,0,7159,Mid-Low,0-20%
65904,0.40670215092454215,275.63,1035,2,0.0,0.0,0,7160,Mid-High,0-20%
37275,0.4066988846090437,191.25,851,3,0.0,0.0,0,7161,Mid-Low,0-20%
27317,0.4066861695449067,159.18,851,2,0.0,0.0,212,7162,Mid-Low,0-20%
5536,0.4066831072933928,100.77,1094,1,0.0,0.9999999999900764,0,7163,Low,80-100%
66642,0.40666833070740005,869.22,1035,5,0.0,0.9088263040416594,0,7164,High,80-100%
69929,0.40665483949735703,185.8,790,4,0.0,0.0,61,7165,Mid-Low,0-20%
64947,0.4066529407881892,58.7,1063,4,0.0,0.0,0,7166,Low,0-20%
19358,0.4066500112033101,33.62,943,1,0.0,0.0,0,7167,Low,0-20%
57139,0.4066483193029311,241.88,1035,3,0.0,0.0,0,7168,Mid-Low,0-20%
37991,0.40664710028799955,111.24,760,1,0.0,0.9999999999910104,0,7169,Mid-Low,80-100%
18820,0.4066381595704139,410.37,1094,5,0.0,0.8360747617982892,0,7170,Mid-High,80-100%
49190,0.40661171531345947,448.15000000000003,1063,2,0.0,0.9999999999977687,0,7171,Mid-High,80-100%
68461,0.40660488810697365,1671.65,943,4,0.0,0.8455478120414887,0,7172,High,80-100%
50149,0.40660382210416796,394.49,1094,2,0.0,0.835382392453965,0,7173,Mid-High,80-100%
32404,0.4066025491325536,4453.72,790,16,0.0,0.8379197614576492,0,7174,High,80-100%
68152,0.4065651372653183,139.92000000000002,913,2,0.0,0.0,0,7175,Mid-Low,0-20%
44470,0.40651591924247454,137.17,760,2,0.0,0.12160093314776119,0,7176,Mid-Low,0-20%
69574,0.4065116885432441,74.28999999999999,851,3,0.0,0.0,0,7177,Low,0-20%
35281,0.4065062550986387,275.1,1035,4,0.0,0.18211559432867278,0,7178,Mid-High,0-20%
41255,0.40649494242863016,72.01,1035,1,0.0,0.0,0,7179,Low,0-20%
65382,0.4064892021207358,1425.32,1063,4,0.0,0.7688238430662807,0,7180,High,60-80%
11211,0.4064793854186451,499.27,943,3,0.0,0.0,0,7181,Mid-High,0-20%
35886,0.4064683215066156,541.17,943,1,0.0,0.9999999999981521,0,7182,Mid-High,80-100%
48481,0.40646819120828814,536.09,760,2,0.0,0.8661791863290377,0,7183,Mid-High,80-100%
55645,0.4064639145423357,799.19,790,1,0.0,0.9999999999987488,0,7184,High,80-100%
32953,0.4064578962680726,580.92,851,4,0.0,0.9196963437290511,0,7185,Mid-High,80-100%
70219,0.4064521070147308,10.76,821,1,0.0,0.0,0,7186,Low,0-20%
62712,0.4064342188202678,230.93,943,4,0.0,0.0,0,7187,Mid-Low,0-20%
63964,0.4064016824228138,536.54,974,8,0.0,0.40174078353822323,30,7188,Mid-High,40-60%
66866,0.40639979709855917,390.0,1004,1,0.0,0.9999999999974359,0,7189,Mid-High,80-100%
26234,0.4063805649551127,261.6,821,8,0.0,0.19277522935706123,273,7190,Mid-High,0-20%
15898,0.4063728515367395,65.52,851,1,0.0,0.0,0,7191,Low,0-20%
35819,0.40634925741460315,112.36999999999999,974,4,0.0,0.0,0,7192,Mid-Low,0-20%
49787,0.4063429639091241,146.57,1094,2,0.0,0.0,0,7193,Mid-Low,0-20%
63804,0.4063383341883194,112.89,1094,1,0.0,0.9999999999911418,0,7194,Mid-Low,80-100%
4289,0.4063363723118598,398.7,943,6,0.0,0.0,0,7195,Mid-High,0-20%
36494,0.4063272221521605,105.66,760,3,0.0,0.894946053370292,61,7196,Mid-Low,80-100%
67948,0.4063264755986961,232.78,974,4,0.0,0.9999999999957041,0,7197,Mid-Low,80-100%
46376,0.4063095377384972,50.01,851,2,0.0,0.0,0,7198,Low,0-20%
20789,0.4062984493544283,119.03,790,3,0.0,0.0,31,7199,Mid-Low,0-20%
60947,0.40629722806069846,138.45,943,5,0.0,0.10234741783963637,31,7200,Mid-Low,0-20%
70271,0.4062857663094913,173.89,790,8,0.0,0.0,31,7201,Mid-Low,0-20%
30467,0.4062752672959042,250.0,882,4,0.0,0.0,0,7202,Mid-Low,0-20%
70757,0.4062556320651989,100.77,821,1,0.0,0.9999999999900764,0,7203,Low,80-100%
64655,0.4062350843356422,500.0,821,1,0.0,0.999999999998,0,7204,Mid-High,80-100%
32159,0.40621394874965383,3171.19,760,13,0.0,0.013878071008039923,30,7205,High,0-20%
9873,0.40620439755181464,130.0,821,1,0.0,0.0,0,7206,Mid-Low,0-20%
14878,0.40620352173789104,891.67,1063,3,0.0,0.68459183330079,31,7207,High,60-80%
11841,0.4062026946357731,5.76,1035,1,0.0,0.0,0,7208,Low,0-20%
32744,0.4061921997762023,738.0,1094,2,0.0,0.9120325203239675,0,7209,High,80-100%
67574,0.4061707884442833,173.58,974,1,0.0,0.0,0,7210,Mid-Low,0-20%
20515,0.4061663937523409,119.87,821,5,0.0,0.0,0,7211,Mid-Low,0-20%
57123,0.4061441910182846,410.13,1035,10,0.0,0.8114744105507731,0,7212,Mid-High,80-100%
62936,0.4061367433315364,20.45,851,1,0.0,0.0,0,7213,Low,0-20%
11047,0.40612586658901084,101.78999999999999,851,2,0.0,0.0,0,7214,Mid-Low,0-20%
28511,0.40609304924564155,209.75,1063,2,0.0,0.0,0,7215,Mid-Low,0-20%
55704,0.40608077450199453,279.19,1035,4,0.0,0.7412514774857937,0,7216,Mid-High,60-80%
17098,0.4060796507362985,892.92,943,3,0.0,0.6458361331355039,0,7217,High,60-80%
2142,0.40607599478273776,193.23,1035,3,0.0,0.0,28,7218,Mid-Low,0-20%
10514,0.40607496938710375,100.77,1035,1,0.0,0.9999999999900764,0,7219,Low,80-100%
59309,0.40607413469416054,216.0,943,2,0.0,0.2856481481468257,0,7220,Mid-Low,20-40%
22942,0.4060637186046966,727.38,1094,3,0.0,0.0,0,7221,High,0-20%
70108,0.4060593606539548,577.98,851,3,0.0,0.9999999999982698,0,7222,Mid-High,80-100%
70742,0.4060523323130605,772.14,821,2,0.0,0.9999999999987049,0,7223,High,80-100%
3187,0.4060296383450008,200.0,882,1,0.0,0.999999999995,0,7224,Mid-Low,80-100%
34920,0.4060290896510423,165.73,821,4,0.0,0.0,122,7225,Mid-Low,0-20%
53236,0.4060262556865926,217.73000000000002,943,10,0.0,0.0,31,7226,Mid-Low,0-20%
68500,0.40601534450689497,553.11,943,4,0.0,0.7979063839004937,0,7227,Mid-High,60-80%
59297,0.4060069275315377,98.54,821,1,0.0,0.9999999999898518,0,7228,Low,80-100%
616,0.405999216694811,200.85,913,1,0.0,0.0,0,7229,Mid-Low,0-20%
70353,0.4059846880508749,1561.06,821,34,0.0,0.8909458957369409,0,7230,High,80-100%
21121,0.40595979094079276,242.73,851,1,0.0,0.0,0,7231,Mid-Low,0-20%
66462,0.4059574199779309,981.17,1035,6,0.0,0.9286362200220873,0,7232,High,80-100%
24551,0.405918763040508,278.1,1094,1,0.0,0.9999999999964042,0,7233,Mid-High,80-100%
50638,0.4059107196851427,173.12,913,1,0.0,0.0,0,7234,Mid-Low,0-20%
66648,0.4059033573947692,190.8,1035,2,0.0,0.0,0,7235,Mid-Low,0-20%
68243,0.4059024708010798,1568.8,943,15,0.0,0.8570754716975668,0,7236,High,80-100%
51357,0.4059003235058636,1123.8,851,9,0.0,0.0,92,7237,High,0-20%
71330,0.4058896332662965,21.529999999999998,790,5,0.0,0.0,0,7238,Low,0-20%
69326,0.4058849354980081,1237.91,790,25,0.0,0.02513106768664513,61,7239,High,0-20%
35378,0.40588401781314826,1787.64,1063,14,0.0,0.9660613993863607,31,7240,High,80-100%
68770,0.40585567509706466,123.0,913,1,0.0,0.9999999999918698,0,7241,Mid-Low,80-100%
60880,0.4058225961193175,774.6,1004,3,0.0,0.10339530080027964,0,7242,High,0-20%
60459,0.4057981026628776,106.55,1004,1,0.0,0.0,0,7243,Mid-Low,0-20%
63099,0.405793550718898,4445.24,760,5,0.0,0.0,303,7244,High,0-20%
28664,0.40577179257594975,14.17,1094,1,0.0,0.9999999999294283,0,7245,Low,80-100%
6494,0.4057147581518908,142.91,851,2,0.0,0.6493597368928042,0,7246,Mid-Low,60-80%
42639,0.4057070483248876,23.04,851,1,0.0,0.0,0,7247,Low,0-20%
29546,0.4057061718502196,974.0300000000001,821,2,0.0,0.8613184398828975,0,7248,High,80-100%
23511,0.40570444629251295,260.32,790,2,0.0,0.0,0,7249,Mid-High,0-20%
46950,0.405675416592927,1769.9299999999998,1063,11,0.0,0.7771776284933432,0,7250,High,60-80%
26003,0.4056567244455465,1996.57,790,4,0.0,0.9210846601917684,0,7251,High,80-100%
67434,0.40565075878966833,2110.59,913,2,0.0,0.9999999999995262,0,7252,High,80-100%
27118,0.405586867657191,144.6,943,2,0.0,0.0,0,7253,Mid-Low,0-20%
1728,0.40552573584174934,46.19,913,2,0.0,0.0,0,7254,Low,0-20%
26447,0.4055227993124107,40.01,821,1,0.0,0.0,0,7255,Low,0-20%
45676,0.40551736024757906,2778.49,974,9,0.0,0.7164071132159135,89,7256,High,60-80%
58288,0.40551233110168866,200.85,943,1,0.0,0.0,0,7257,Mid-Low,0-20%
13104,0.405495513348822,282.23,1063,12,0.0,0.0,0,7258,Mid-High,0-20%
70790,0.4054946503514639,641.27,790,1,0.0,0.9999999999984406,0,7259,Mid-High,80-100%
67547,0.4054598414680051,59.76,943,1,0.0,0.9999999999832665,0,7260,Low,80-100%
34460,0.4054481455954617,375.09,1063,1,0.0,0.999999999997334,0,7261,Mid-High,80-100%
9306,0.40544557980297835,1579.0300000000002,851,2,0.0,0.0,0,7262,High,0-20%
70369,0.40544048011822903,52.95,821,2,0.0,0.0,0,7263,Low,0-20%
1653,0.4054196844670324,269.6,913,2,0.0,0.8970326409462276,0,7264,Mid-High,80-100%
17169,0.4054160225165508,220.7,1094,4,0.0,0.0,0,7265,Mid-Low,0-20%
64810,0.40540458012414066,445.47999999999996,1094,4,0.0,0.0,0,7266,Mid-High,0-20%
65979,0.40539412930432656,27.12,1035,1,0.0,0.9999999999631268,0,7267,Low,80-100%
16251,0.4053856279677919,100.0,943,1,0.0,0.99999999999,0,7268,Low,80-100%
22207,0.4053704992917468,200.0,1063,2,0.0,0.999999999995,0,7269,Mid-Low,80-100%
62566,0.40536570587188153,184.18,1004,2,0.0,0.9773048105061499,0,7270,Mid-Low,80-100%
37670,0.4053462740612322,131.3,821,2,0.0,0.0,0,7271,Mid-Low,0-20%
32099,0.4053314694560013,1904.5800000000002,821,12,0.0,0.9244242825184952,0,7272,High,80-100%
10565,0.40532876406918694,100.77,974,1,0.0,0.9999999999900764,0,7273,Low,80-100%
71767,0.4053235794748413,161.14999999999998,760,2,0.0,0.0,0,7274,Mid-Low,0-20%
6391,0.4053209399147368,126.08,943,3,0.0,0.0,0,7275,Mid-Low,0-20%
13599,0.4053193982677677,324.06000000000006,1035,3,0.0,0.0,0,7276,Mid-High,0-20%
61403,0.40531923610412607,50.85,851,1,0.0,0.0,0,7277,Low,0-20%
70889,0.40531024136710525,363.96000000000004,790,2,0.0,0.8073964171864837,0,7278,Mid-High,80-100%
64978,0.40529170971874856,13.43,1094,1,0.0,0.9999999999255398,0,7279,Low,80-100%
8274,0.40528239234783014,295.77,1035,2,0.0,0.8651993102719506,0,7280,Mid-High,80-100%
65782,0.4052691221548126,616.42,1063,5,0.0,0.9669705720110201,0,7281,Mid-High,80-100%
16566,0.40525358428477254,247.81,882,6,0.0,0.0,0,7282,Mid-Low,0-20%
40132,0.40523971631846784,65.52,1035,1,0.0,0.0,0,7283,Low,0-20%
42606,0.4052346000118826,74.21000000000001,974,2,0.0,0.0,89,7284,Low,0-20%
70004,0.4052238352307693,119.24,851,1,0.0,0.0,0,7285,Mid-Low,0-20%
68300,0.4052162414182332,122.99,943,2,0.0,0.0,0,7286,Mid-Low,0-20%
69434,0.4052109067382938,358.03999999999996,882,6,0.0,0.9537761143979617,0,7287,Mid-High,80-100%
44261,0.4052050031076532,109.32,1063,3,0.0,0.0,0,7288,Mid-Low,0-20%
68623,0.40519801965626223,564.51,913,4,0.0,0.9999999999982285,0,7289,Mid-High,80-100%
14903,0.40518993992928226,477.56,790,7,0.0,0.7352374570719172,61,7290,Mid-High,60-80%
7570,0.40517550815953596,224.09,760,2,0.0,0.0,0,7291,Mid-Low,0-20%
36505,0.4051739888327294,831.36,974,8,0.0,0.6249158006151067,120,7292,High,60-80%
68301,0.4051249031470726,100.77,943,1,0.0,0.9999999999900764,0,7293,Low,80-100%
38583,0.4051195289234644,1326.5900000000001,974,6,0.0,0.3548270377431197,0,7294,High,20-40%
62377,0.40510740622493013,56.13,851,1,0.0,0.0,0,7295,Low,0-20%
66305,0.40510105853343764,342.43,1035,1,0.0,0.9999999999970798,0,7296,Mid-High,80-100%
26707,0.4050867250489026,1099.0,821,6,0.0,0.9999999999990901,0,7297,High,80-100%
32467,0.40505829045589037,680.5,882,1,0.0,0.9999999999985305,0,7298,Mid-High,80-100%
13795,0.40505401670322744,410.55,882,1,0.0,0.9999999999975643,0,7299,Mid-High,80-100%
67543,0.40504481272036164,3033.19,974,11,0.0,0.8316524846775732,0,7300,High,80-100%
40987,0.40503564683700205,342.43,1094,1,0.0,0.9999999999970798,0,7301,Mid-High,80-100%
69871,0.40503083371350085,359.96,851,2,0.0,0.8563451494586724,0,7302,Mid-High,80-100%
30166,0.4050133036228632,420.1,760,4,0.0,0.8396810283245901,0,7303,Mid-High,80-100%
59588,0.4049906834704094,178.86,974,4,0.0,0.5114055685982813,30,7304,Mid-Low,40-60%
63222,0.40498774701675305,163.13,1094,2,0.0,0.0,0,7305,Mid-Low,0-20%
4703,0.404977528853104,155.79,790,4,0.0,0.0,0,7306,Mid-Low,0-20%
66859,0.404947672767657,243.27,1004,2,0.0,0.921116454963945,0,7307,Mid-Low,80-100%
36121,0.40494157259914165,356.05,1035,2,0.0,0.8571829799161432,0,7308,Mid-High,80-100%
19690,0.40492650317646717,22.02,943,2,0.0,0.0,0,7309,Low,0-20%
65741,0.404916022184832,1270.5,1063,5,0.0,0.9028728846903559,0,7310,High,80-100%
55475,0.4049149059808935,226.4,1004,1,0.0,0.9999999999955831,0,7311,Mid-Low,80-100%
67650,0.404913663178617,671.5600000000001,974,2,0.0,0.9125766871152055,0,7312,Mid-High,80-100%
67804,0.4048583665874981,127.91,974,2,0.0,0.1956062856680822,0,7313,Mid-Low,0-20%
44245,0.40485599784528314,110.44,1063,4,0.0,0.20282506338099576,0,7314,Mid-Low,20-40%
70074,0.4048521655327797,202.46,821,4,0.0,0.0,0,7315,Mid-Low,0-20%
66828,0.40484318259175,1445.01,1004,8,0.0,0.999999999999308,0,7316,High,80-100%
33142,0.4048346103723113,247.22,821,7,0.0,0.0,30,7317,Mid-Low,0-20%
67993,0.4048329991761851,203.82,943,4,0.0,0.9109508389710973,0,7318,Mid-Low,80-100%
29211,0.4048225782483989,88.49000000000001,760,3,0.0,0.0,0,7319,Low,0-20%
34482,0.40480896286795964,92.38,943,2,0.0,0.0,0,7320,Low,0-20%
4168,0.40480810454166954,105.06,882,1,0.0,0.0,0,7321,Mid-Low,0-20%
13612,0.40480270658480344,2183.64,882,33,0.0,0.7299234306017796,122,7322,High,60-80%
41228,0.40476237301673496,689.7,913,5,0.0,0.0,0,7323,Mid-High,0-20%
61670,0.40475329455485454,24.25,943,1,0.0,0.9999999999587629,0,7324,Low,80-100%
2150,0.4047453034539465,73.1,851,2,0.0,0.0,0,7325,Low,0-20%
61688,0.4047443204903549,112.87,882,2,0.0,0.0,31,7326,Mid-Low,0-20%
69660,0.4047368428862976,284.28,851,1,0.0,0.9999999999964824,0,7327,Mid-High,80-100%
31622,0.4047297114636227,260.6,760,3,0.0,0.0,0,7328,Mid-High,0-20%
66838,0.40471517904409476,140.61,1004,1,0.0,0.0,0,7329,Mid-Low,0-20%
49024,0.40470412127589356,111.24,851,1,0.0,0.9999999999910104,0,7330,Mid-Low,80-100%
21170,0.40470276974279723,126.78000000000002,1035,3,0.0,0.39777567439345496,0,7331,Mid-Low,20-40%
58064,0.40469463442926223,33.58,1063,1,0.0,0.0,0,7332,Low,0-20%
38067,0.40468918035022194,242.47,1035,4,0.0,0.4124221553164828,28,7333,Mid-Low,40-60%
47770,0.4046750181099778,95.06,1004,2,0.0,0.2780349253074055,0,7334,Low,20-40%
7826,0.4046683338037247,122.78,1094,2,0.0,0.8207362762598083,0,7335,Mid-Low,80-100%
70878,0.404658395690977,1462.3799999999999,790,18,0.0,0.9337176383696894,0,7336,High,80-100%
9344,0.4046521198055021,164.81,913,1,0.0,0.9999999999939325,0,7337,Mid-Low,80-100%
54126,0.4046484863961117,237.61,1004,2,0.0,0.9999999999957915,0,7338,Mid-Low,80-100%
51748,0.4046296679008223,362.18,760,2,0.0,0.999999999997239,0,7339,Mid-High,80-100%
